"outcome","income_group","year","rate","stderr","lb","ub"
"crn_barrier","<100% FPL",2020,0.172906781377023,0.0155349615478862,0.144210615987764,0.204366229006164
"crn_barrier","<100% FPL",2021,0.157177618695761,0.0108875882936596,0.136810232063735,0.179138373347854
"crn_barrier","<100% FPL",2022,0.144307724793251,0.00979836541052975,0.125932696251166,0.163944001069968
"crn_barrier","<100% FPL",2023,0.155049151989713,0.00997531096589221,0.13619844479111,0.174908159107487
"crn_barrier","<100% FPL",2024,0.15915042126081,0.0101361262810765,0.140021822641788,0.180292414540715
"crn_barrier","100–199% FPL",2019,0.202421511603123,0.00841341979075044,0.186084073220088,0.219036715288163
"crn_barrier","100–199% FPL",2020,0.183549202277094,0.0106267248603005,0.163130034587184,0.204803897510371
"crn_barrier","100–199% FPL",2021,0.142724599130517,0.00727389475378629,0.128947344624245,0.157390540093959
"crn_barrier","100–199% FPL",2022,0.160057455153137,0.00777087947872752,0.14510924680457,0.176015098468949
"crn_barrier","100–199% FPL",2023,0.156832956591438,0.00708286186316118,0.143318773122752,0.171080997645598
"crn_barrier","100–199% FPL",2024,0.158269447065468,0.00740224346474337,0.144107714722798,0.173257748610775
"crn_barrier","200–299% FPL",2019,0.160251417709307,0.00744381513493798,0.145840055479544,0.175368839183451
"crn_barrier","200–299% FPL",2020,0.141266623117451,0.00981090152953656,0.122765986177943,0.16140404419797
"crn_barrier","200–299% FPL",2021,0.127376292642263,0.00745325346106921,0.113228224600052,0.142424694212713
"crn_barrier","200–299% FPL",2022,0.127471343525787,0.00780498187737603,0.11289588416455,0.14292440956687
"crn_barrier","200–299% FPL",2023,0.12650407938119,0.00690441023987822,0.113490403869553,0.140467806927137
"crn_barrier","200–299% FPL",2024,0.137210513774119,0.00671691691251536,0.124318875291128,0.150809154311338
"crn_barrier","300–399% FPL",2019,0.101254486821744,0.00700555146226919,0.0882130309927605,0.115584875437061
"crn_barrier","300–399% FPL",2020,0.108701901337201,0.00938952562323927,0.0913906170720876,0.12812097479847
"crn_barrier","300–399% FPL",2021,0.078880037862535,0.00595024734398561,0.067961995440673,0.0911850578669502
"crn_barrier","300–399% FPL",2022,0.0939998922407619,0.00712437835401897,0.0807868850170535,0.108478376834676
"crn_barrier","300–399% FPL",2023,0.0950398319409967,0.00701401932095022,0.0820813350995682,0.109112306556049
"crn_barrier","300–399% FPL",2024,0.112649428659476,0.00669943234957282,0.100121189566734,0.1263190006167
"crn_barrier","400-499% FPL",2019,0.0823459161162133,0.0067346644488032,0.0699836944876304,0.0963253100317395
"crn_barrier","400-499% FPL",2020,0.0719684351036114,0.00806644351829361,0.0574565602372299,0.088771569771898
"crn_barrier","400-499% FPL",2021,0.0681406295812935,0.00614522585609669,0.0568886024901907,0.0808670826792298
"crn_barrier","400-499% FPL",2022,0.0604148209207352,0.00614742728225169,0.0492980785962727,0.0731302415304992
"crn_barrier","400-499% FPL",2023,0.0756259187917413,0.00628383524621968,0.0639748629940494,0.0885778639472806
"crn_barrier","400-499% FPL",2024,0.0844253491682387,0.00625790658840264,0.0727045056011888,0.0974000434603416
"crn_barrier","500%+ FPL",2019,0.0558522985557678,0.00325956246069474,0.0498199274255165,0.0626127764721388
"crn_barrier","500%+ FPL",2020,0.0477306576027353,0.0045333724153222,0.03946204458607,0.0573543115262468
"crn_barrier","500%+ FPL",2021,0.0428701550839908,0.00316718541163577,0.0369836476171317,0.0494904795732791
"crn_barrier","500%+ FPL",2022,0.0472253133082553,0.00303136827961225,0.0415336056918208,0.0534383634606497
"crn_barrier","500%+ FPL",2023,0.0569451545240558,0.00353453188047176,0.0502639296434977,0.0642040666998318
