"outcome","race_group","year","rate","stderr","lb","ub"
"crn_barrier","NH Asian",2022,0.0998798278339359,0.0428294430016243,0.0390421761363255,0.203099910508708
"crn_barrier","NH Asian",2023,0.0704946776138236,0.0364741931613948,0.0234686569373571,0.164139207900468
"crn_barrier","NH Asian",2024,0.0429885909257605,0.0274412802834756,0.0108468983166022,0.118056566645526
"crn_barrier","NH AIAN",2019,0.166471903184479,0.0892019365164658,0.0453885384407574,0.387574741763045
"crn_barrier","NH AIAN",2020,0.0519053776649992,0.0546580737061151,0.00506151627295772,0.202832997067286
"crn_barrier","NH AIAN",2021,0.128821640199412,0.0543943962002151,0.050368983826748,0.257602423660004
"crn_barrier","NH AIAN",2022,0.101253362062215,0.0527303944188806,0.0309491983842683,0.233393933843322
"crn_barrier","NH AIAN",2023,0.165672845323383,0.0699126968726212,0.0617332804371712,0.330642752340306
"crn_barrier","NH AIAN",2024,0.0714661991630208,0.0339459598372795,0.0259232123818438,0.15569820887709
"noplace","Hispanic",2019,0.0489579089699251,0.0203635222673201,0.0203131003031416,0.0974450456292251
"noplace","Hispanic",2020,0.0409784030035405,0.0277961889755063,0.0093671144339539,0.11418798121325
"noplace","Hispanic",2021,0.0491496246726586,0.0188051069760977,0.0219995217059215,0.0947302352246219
"noplace","Hispanic",2022,0.0326321398587653,0.0134144997370265,0.0137674770427362,0.0652231227698662
"noplace","Hispanic",2023,0.015169868009118,0.00706153045059348,0.00569556918403434,0.0324021452992409
"noplace","Hispanic",2024,0.0490614045574558,0.0192974829419294,0.0210021127702542,0.0957878710846736
"noplace","NH White",2019,0.0324915066478812,0.00547763197918887,0.0231651891491747,0.0443906120996832
"noplace","NH White",2020,0.0218622677842376,0.0053382254983512,0.0133473122099648,0.0340325020924895
"noplace","NH White",2021,0.0369540140878541,0.0066461510960995,0.0256663653301803,0.0515262218536228
"noplace","NH White",2022,0.0404145993932176,0.00643273360636824,0.0292327291654121,0.0541047621907867
"noplace","NH White",2023,0.0431527162471849,0.00662986641203949,0.0314287789983125,0.0573686094551156
"noplace","NH White",2024,0.0371806757222811,0.00588395575966422,0.0268603254571736,0.0500318890586474
"noplace","NH Black",2019,0.0143595203985015,0.00749981527419355,0.00474077834755605,0.0332148197977047
"noplace","NH Black",2020,0.0103274716020921,0.0127100411359925,0.00100269999287175,0.04164921918168
"noplace","NH Black",2021,0.0135925264933873,0.00717425728029458,0.00440848249527855,0.032063031498076
"noplace","NH Black",2022,0.00808068399979106,0.00450274883180782,0.00251427741107331,0.019218768109332
"noplace","NH Black",2023,0.00579451802888197,0.00433717634785836,0.00118939106914357,0.0176400053869031
"noplace","NH Black",2024,0.0148806846839725,0.00948698983136712,0.00385551504086226,0.0392718638577824
"noplace","NH Asian",2019,0.0349365082633857,0.0514639480510241,0.00145161314535068,0.176370440841837
"noplace","NH Asian",2020,5.20384618760172e-10,9.55386857793652e-10,1.9424686627989e-11,2.78418785957039e-09
"noplace","NH Asian",2021,5.55327131952227e-10,6.76820608386625e-10,5.54507875231982e-11,2.23117352280641e-09
"noplace","NH Asian",2022,0.0288188702237014,0.0320471122370948,0.00257382011363426,0.115771416913859
"noplace","NH Asian",2023,0.0365177843285165,0.0369479812734785,0.00404728843165112,0.135733925735992
"noplace","NH Asian",2024,0.0162621830908054,0.0247647431063497,0.00092304770199321,0.0807531382535783
"noplace","NH AIAN",2019,0.0134707764143471,0.00968443017194228,0.00307114283286241,0.0389900819199675
"noplace","NH AIAN",2020,0.00236107032675846,0.00486468362293978,5.83579967102322e-05,0.0140025786456283
"noplace","NH AIAN",2021,0.00227338430538836,0.00227513134692326,0.000317052839048142,0.00833897378535031
"noplace","NH AIAN",2022,0.00253934653388259,0.00212894205588736,0.000489597708007694,0.00801091304967026
"noplace","NH AIAN",2023,0.00323852286312796,0.00339293019622976,0.000397644597298963,0.0120148762773586
"noplace","NH AIAN",2024,0.00324714041896712,0.00340566220506463,0.000426578379552729,0.0120982591274982
