"outcome","income_group","year","rate","stderr","lb","ub"
"noinsurance","500%+ FPL",2023,0.0212640072206763,0.00166244767707877,0.0181712663356566,0.0246975593094385
"noinsurance","500%+ FPL",2024,0.0210477721456081,0.00179521310685816,0.0177860839293538,0.0247476992358988
"badcarecost","<100% FPL",2019,0.159889951137284,0.00844241507952778,0.143671185868394,0.176813205969171
"badcarecost","<100% FPL",2020,0.126078090811448,0.0105218182642886,0.106207673594503,0.147563605617152
"badcarecost","<100% FPL",2021,0.117229429403696,0.00770163444713241,0.102663405087794,0.132580102458496
"badcarecost","<100% FPL",2022,0.109301775902214,0.00721788347522381,0.0958759368303815,0.124151426996817
"badcarecost","<100% FPL",2023,0.118770600428328,0.00729138913225849,0.104940431585537,0.133611123446436
"badcarecost","<100% FPL",2024,0.121730875960393,0.00793627952073341,0.106657089211779,0.137686746438933
"badcarecost","100–199% FPL",2019,0.158736049544344,0.00650589539429091,0.146484522548763,0.171941660722894
"badcarecost","100–199% FPL",2020,0.136146464645857,0.00720581237889958,0.122508640407565,0.150765502352821
"badcarecost","100–199% FPL",2021,0.107910058829424,0.0050362039355352,0.0983048906292325,0.117990435579395
"badcarecost","100–199% FPL",2022,0.12047233167211,0.00600500882686074,0.109127292027267,0.132459963320125
"badcarecost","100–199% FPL",2023,0.12249997045464,0.0058455571010074,0.11147286253485,0.134342432929584
"badcarecost","100–199% FPL",2024,0.123878423440392,0.00566208395783811,0.113164895428509,0.13533163623655
"badcarecost","200–299% FPL",2019,0.11678176273292,0.00563563385186742,0.106151554410884,0.127969342869579
"badcarecost","200–299% FPL",2020,0.0950716379865602,0.00640330467064676,0.0830704181273315,0.108257152630663
"badcarecost","200–299% FPL",2021,0.103055783854919,0.0050995061013875,0.0934496219242112,0.11340166644505
"badcarecost","200–299% FPL",2022,0.0964801850044225,0.00536673198458766,0.0863092284985416,0.107410822200371
"badcarecost","200–299% FPL",2023,0.0818661453789109,0.00468366862276322,0.0730671329156982,0.0912411402966175
"badcarecost","200–299% FPL",2024,0.117254958190213,0.00573781582799644,0.106455702364798,0.128891650740049
"badcarecost","300–399% FPL",2019,0.0787043816562804,0.00495166762708332,0.0695446056583791,0.0888306392532384
"badcarecost","300–399% FPL",2020,0.0866815860712086,0.00840071402057603,0.0713223149127317,0.104079518520744
"badcarecost","300–399% FPL",2021,0.0691703348615561,0.00482023729843106,0.0602391792223831,0.0791987009811769
"badcarecost","300–399% FPL",2022,0.0712059887931889,0.00481578689678725,0.0621608207477314,0.0811734667210822
"badcarecost","300–399% FPL",2023,0.0684569291531087,0.00504957881000199,0.0591608917307243,0.0787102863967213
"badcarecost","300–399% FPL",2024,0.0936235589643924,0.00553521892904292,0.0833402947808736,0.104713047358067
