"outcome","income_group","year","rate","stderr","lb","ub"
"crn_barrier","100–199% FPL",2022,0.159833959742965,0.00787103510666408,0.144927921373925,0.175818418329754
"crn_barrier","100–199% FPL",2023,0.157123020510486,0.00711608070057767,0.142996123935857,0.171242650830225
"crn_barrier","100–199% FPL",2024,0.157215529396141,0.00720386258046526,0.143583294524819,0.171708533257114
"crn_barrier","200–299% FPL",2019,0.160817394995255,0.00744352681103292,0.146766358780664,0.175926474745054
"crn_barrier","200–299% FPL",2020,0.142218687480894,0.00973429081905478,0.123581988261343,0.161746886821581
"crn_barrier","200–299% FPL",2021,0.127739774737438,0.00745941005987468,0.113574794228906,0.142764039231588
"crn_barrier","200–299% FPL",2022,0.127968253996308,0.00774248050231423,0.113354404395445,0.143631932805898
"crn_barrier","200–299% FPL",2023,0.126196803183424,0.0069398193503041,0.113075301968399,0.140191478015313
"crn_barrier","200–299% FPL",2024,0.138736061309137,0.00663559358563156,0.126337685655726,0.152064391465816
"crn_barrier","300–399% FPL",2019,0.101246281310216,0.00701079913684588,0.0881604585860561,0.11557937928474
"crn_barrier","300–399% FPL",2020,0.109217966494503,0.00955783256251203,0.0914677407717934,0.129207556299322
"crn_barrier","300–399% FPL",2021,0.078593182267622,0.00591153935634541,0.0676646948210849,0.0910572977764574
"crn_barrier","300–399% FPL",2022,0.094593640195442,0.0071670534060641,0.080997276399319,0.109125888748041
"crn_barrier","300–399% FPL",2023,0.0941569787684231,0.00685746145391537,0.0815865250907055,0.108250932643313
"crn_barrier","300–399% FPL",2024,0.114541911193422,0.00672580391933558,0.102092467019865,0.128323723244341
"crn_barrier","400-499% FPL",2019,0.0817742853612302,0.00670994569835319,0.0690929778853932,0.0955563387460203
"crn_barrier","400-499% FPL",2020,0.0715753370128101,0.00801446561457577,0.0571428759321027,0.0883297611391942
"crn_barrier","400-499% FPL",2021,0.0677071382760207,0.00605239714144467,0.0566595831919268,0.0801252774598211
"crn_barrier","400-499% FPL",2022,0.0605919375515688,0.00613543431545598,0.0494721837581822,0.0735821843174835
"crn_barrier","400-499% FPL",2023,0.0759530864680727,0.00646647156230765,0.0641319857426955,0.0897047014933971
"crn_barrier","400-499% FPL",2024,0.0867738910871661,0.0062496102335345,0.0752607377118559,0.0996051211962034
"crn_barrier","500%+ FPL",2019,0.0558442584574785,0.0032127218232502,0.0498941724423658,0.0622955428759721
"crn_barrier","500%+ FPL",2020,0.0480854479554804,0.00447084343251035,0.0400374921024105,0.0574188831929347
"crn_barrier","500%+ FPL",2021,0.042857283347245,0.0031863619707859,0.0369260917436288,0.0494179703809231
"crn_barrier","500%+ FPL",2022,0.0473717530034238,0.00304714536991239,0.0415527535036796,0.0536145981547992
"crn_barrier","500%+ FPL",2023,0.0570229946750822,0.00350174164498888,0.0505667410284073,0.0641448236904895
